rhsa,package,cve,source,url,status_code,error_detail
RHSA-2025:21776,expat,CVE-2024-28757,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21776.json,200,
RHSA-2025:21776,expat,CVE-2025-59375,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21776.json,200,
RHSA-2025:21917,kernel,CVE-2025-39697,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21917.json,200,
RHSA-2025:21917,kernel,CVE-2025-39971,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21917.json,200,
RHSA-2025:21917,kernel,CVE-2025-39973,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21917.json,200,
RHSA-2025:21977,libssh,CVE-2025-5372,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:21977.json,200,
RHSA-2025:22063,cups,CVE-2025-58364,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22063.json,200,
RHSA-2025:22388,kernel,CVE-2023-53513,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22388,kernel,CVE-2025-38724,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22388,kernel,CVE-2025-39825,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22388,kernel,CVE-2025-39883,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22388,kernel,CVE-2025-39898,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22388,kernel,CVE-2025-39955,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22388,kernel,CVE-2025-40186,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22388.json,200,
RHSA-2025:22801,kernel,CVE-2022-50543,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22801.json,200,
