uic,unit,mcn,maint_act_sts,maint_act_dttm
00246,AIMD NAS NORTH ISLAN,P9A097N,M3,2023-03-27 09:45:59
00246,AIMD NAS NORTH ISLAN,P9A097N,IW,2023-05-23 12:00:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,A1,2023-05-15 18:34:00
00246,AIMD NAS NORTH ISLAN,1WDE5MN,M3,2023-05-15 18:34:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,IW,2023-05-16 09:30:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,M8,2023-05-16 10:00:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,IW,2023-05-16 10:10:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,WP,2023-05-16 10:15:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,M6,2023-05-19 12:03:59
00246,AIMD NAS NORTH ISLAN,1WDE5MN,IW,2023-05-22 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M8,2023-05-03 13:44:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-07 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M8,2023-06-07 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-12 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M8,2023-06-12 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-20 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M3,2023-06-20 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0W0M,M3,2023-05-03 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A11FX,A1,2023-06-21 10:39:00
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-21 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M3,2023-06-21 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-21 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A0W0M,IW,2023-06-21 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M3,2023-06-21 14:15:59
00246,AIMD NAS NORTH ISLAN,P9A11FX,M3,2023-06-21 11:26:27.183000
00246,AIMD NAS NORTH ISLAN,P9A11FX,IW,2023-06-22 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A11FX,WS,2023-06-22 06:45:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-22 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,M3,2023-06-22 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFE,IW,2023-06-22 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,A1,2023-06-28 07:51:00
00246,AIMD NAS NORTH ISLAN,P9A126W,M3,2023-06-28 08:06:43.183000
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-06-28 09:00:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,M3,2023-04-04 08:00:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,IW,2023-06-28 09:15:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,WS,2023-06-28 13:20:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M8,2023-06-28 09:15:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M3,2023-06-28 14:42:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-06-28 16:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M3,2023-06-28 18:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M9,2023-06-29 07:31:59
00246,AIMD NAS NORTH ISLAN,P9A0WV1,WP,2023-05-09 12:26:59
00246,AIMD NAS NORTH ISLAN,P9A0WV1,M6,2023-06-30 11:17:59
00246,AIMD NAS NORTH ISLAN,P9A12V0,A1,2023-07-06 10:20:00
00246,AIMD NAS NORTH ISLAN,P9A0H0N,M3,2023-02-14 11:00:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,IW,2023-07-10 06:00:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,M3,2023-01-30 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A0WV1,M3,2023-07-06 07:25:59
00246,AIMD NAS NORTH ISLAN,P9A0WV1,IW,2023-07-11 09:05:59
00246,AIMD NAS NORTH ISLAN,P9A13J0,A1,2023-07-12 07:38:00
00246,AIMD NAS NORTH ISLAN,P9A13J1,A1,2023-07-12 07:42:00
00246,AIMD NAS NORTH ISLAN,P9AZZYK,M3,2023-07-10 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M8,2023-06-30 05:32:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-07-17 12:00:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,IW,2023-07-12 12:00:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,M3,2023-07-12 14:00:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,IW,2023-07-18 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A00EN,WP,2022-07-27 10:30:59
00246,AIMD NAS NORTH ISLAN,P9A00EN,IW,2023-07-19 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M8,2023-07-17 13:45:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-07-26 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,WP,2023-05-11 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M6,2023-07-26 10:13:59
00246,AIMD NAS NORTH ISLAN,P9A15FE,A1,2023-07-27 10:12:00
00246,AIMD NAS NORTH ISLAN,P9A15NJ,A1,2023-07-31 08:26:00
00246,AIMD NAS NORTH ISLAN,P9A15FE,M3,2023-07-27 10:39:32.863000
00246,AIMD NAS NORTH ISLAN,P9A163W,A1,2023-08-02 09:40:00
00246,AIMD NAS NORTH ISLAN,P9A15FE,IW,2023-08-02 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A165E,A1,2023-08-02 12:21:00
00246,AIMD NAS NORTH ISLAN,P9A165G,A1,2023-08-02 12:22:00
00246,AIMD NAS NORTH ISLAN,P9A165H,A1,2023-08-02 12:23:00
00246,AIMD NAS NORTH ISLAN,P9A1663,A1,2023-08-02 13:27:00
00246,AIMD NAS NORTH ISLAN,P9A15FE,WS,2023-08-02 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A1663,M3,2023-08-02 13:27:59
00246,AIMD NAS NORTH ISLAN,P9A1663,IW,2023-08-03 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M3,2023-07-26 15:01:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,IW,2023-08-09 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A15NJ,M3,2023-07-31 09:18:49.753000
00246,AIMD NAS NORTH ISLAN,P9A15NJ,IW,2023-08-09 13:45:59
00246,AIMD NAS NORTH ISLAN,P9A15NJ,WS,2023-08-09 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A176S,M3,2023-08-10 10:00:00
00246,AIMD NAS NORTH ISLAN,P9A176S,IW,2023-08-10 10:01:59
00246,AIMD NAS NORTH ISLAN,P9A1663,WP,2023-08-03 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,WP,2023-08-09 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M6,2023-08-14 10:29:59
00246,AIMD NAS NORTH ISLAN,P9A1663,M6,2023-08-11 10:33:59
00246,AIMD NAS NORTH ISLAN,P9A1663,IW,2023-08-15 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0NCU,WP,2023-04-13 11:49:59
00246,AIMD NAS NORTH ISLAN,P9A17NQ,M3,2023-08-16 07:19:00
00246,AIMD NAS NORTH ISLAN,P9A17NQ,IW,2023-08-16 07:20:59
00246,AIMD NAS NORTH ISLAN,P9A0NCU,IW,2023-08-16 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0NCU,WS,2023-08-16 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A17UB,A1,2023-08-16 14:00:00
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-04-04 08:31:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M3,2023-08-14 13:26:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-08-21 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-08-21 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,IW,2023-08-21 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M3,2023-08-21 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,IW,2023-08-21 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-08-21 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A176S,M9,2023-08-10 10:20:59
00246,AIMD NAS NORTH ISLAN,P9A176S,IW,2023-08-21 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-08-21 15:00:59
00246,AIMD NAS NORTH ISLAN,P9A1663,WP,2023-08-15 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-08-22 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-08-22 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-08-22 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A18EP,M3,2023-08-22 11:23:00
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-08-22 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A176S,M3,2023-08-21 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A176S,IW,2023-08-23 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-08-23 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-08-23 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-08-23 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,WS,2023-08-23 12:40:59
00246,AIMD NAS NORTH ISLAN,P9A1936,A1,2023-08-28 10:18:00
00246,AIMD NAS NORTH ISLAN,P9A194X,A1,2023-08-28 08:00:00
00246,AIMD NAS NORTH ISLAN,P9A02RF,M3,2023-05-03 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A02RF,IW,2023-08-30 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A1A1B,A1,2023-09-06 07:27:00
00246,AIMD NAS NORTH ISLAN,P9A1A1B,M3,2023-09-06 08:01:50.450000
00246,AIMD NAS NORTH ISLAN,P9A1A9V,A1,2023-09-07 10:11:00
00246,AIMD NAS NORTH ISLAN,P9A1A1B,IW,2023-09-07 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,WP,2023-08-23 13:28:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M6,2023-09-08 11:26:59
00246,AIMD NAS NORTH ISLAN,P9A02RF,WP,2023-08-30 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A1AQA,A1,2023-09-11 11:59:00
00246,AIMD NAS NORTH ISLAN,P9A02RF,M6,2023-09-11 11:12:59
00246,AIMD NAS NORTH ISLAN,P9A1AQA,M3,2023-09-11 12:26:45.133000
00246,AIMD NAS NORTH ISLAN,P9A1AQA,IW,2023-09-12 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A1A9V,M3,2023-09-07 10:11:59
00246,AIMD NAS NORTH ISLAN,P9A194X,M3,2023-08-28 13:54:59
00246,AIMD NAS NORTH ISLAN,P9A0W0M,M3,2023-06-21 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A1AQA,M3,2023-09-12 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A0W0M,IW,2023-09-13 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A0W0M,WS,2023-09-13 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A1AQA,IW,2023-09-13 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A1663,M3,2023-08-22 10:35:59
00246,AIMD NAS NORTH ISLAN,P9A1663,IW,2023-09-18 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A15FE,WP,2023-08-03 06:06:59
00246,AIMD NAS NORTH ISLAN,P9A15FE,IW,2023-09-18 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M8,2023-07-26 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-09-19 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,A1,2023-09-20 12:16:00
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-09-11 05:57:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-09-21 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A1663,WP,2023-09-18 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,M3,2023-09-20 12:29:13.713000
00246,AIMD NAS NORTH ISLAN,P9A1C00,IW,2023-09-25 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,WS,2023-09-25 08:15:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,A1,2023-07-19 15:28:00
00246,AIMD NAS NORTH ISLAN,00JNUKD,M3,2023-07-19 15:28:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M8,2023-07-21 08:34:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M3,2023-07-25 05:42:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-08 11:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M8,2023-08-08 12:30:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-15 07:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M8,2023-08-15 09:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-17 07:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-17 12:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-18 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-18 08:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-21 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-21 11:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-22 07:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-22 11:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-23 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M3,2023-08-23 13:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-24 08:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-24 14:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-25 06:30:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-25 11:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-28 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M8,2023-08-28 12:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-29 07:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-08-29 13:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-30 10:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M3,2023-08-30 13:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-08-31 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,WP,2023-08-31 11:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M8,2023-09-01 05:38:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-01 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-09-01 09:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-05 07:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-09-05 08:30:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-06 07:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-09-06 13:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-07 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,M3,2023-09-07 13:30:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-08 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-09-08 10:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-11 06:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,CT,2023-09-11 11:00:59
00246,AIMD NAS NORTH ISLAN,00JNUKD,IW,2023-09-12 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A18EP,M4,2023-08-22 12:40:59
00246,AIMD NAS NORTH ISLAN,P9A0W0M,WP,2023-09-13 13:53:59
00246,AIMD NAS NORTH ISLAN,P9A126W,WP,2023-09-19 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M6,2023-09-26 13:09:59
00246,AIMD NAS NORTH ISLAN,P9A1936,M3,2023-08-28 10:54:30.636000
00246,AIMD NAS NORTH ISLAN,P9A0W0M,M6,2023-09-26 13:04:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,A1,2023-09-27 12:48:00
00246,AIMD NAS NORTH ISLAN,P9A1936,IW,2023-09-27 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-09-27 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M6,2023-09-27 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-09-27 16:00:59
00246,AIMD NAS NORTH ISLAN,1V53C98,A1,2023-09-29 08:59:01
00246,AIMD NAS NORTH ISLAN,1V53C98,M3,2023-09-29 08:59:30
00246,AIMD NAS NORTH ISLAN,1V53C98,IW,2023-09-29 08:59:40
00246,AIMD NAS NORTH ISLAN,P9A1CR0,M3,2023-09-27 12:54:50.010000
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M3,2023-08-21 14:45:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,WP,2023-09-25 08:16:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2023-09-21 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2023-10-03 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A1DBP,A1,2023-10-03 09:37:00
00246,AIMD NAS NORTH ISLAN,P9A01S0,WS,2023-10-03 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,M9,2023-10-03 06:54:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,IW,2023-10-03 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,M9,2023-10-02 13:13:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,IW,2023-10-03 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A1936,M3,2023-09-27 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A1936,IW,2023-10-03 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A02RF,M3,2023-09-11 15:15:59
00246,AIMD NAS NORTH ISLAN,P9A02RF,IW,2023-10-03 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M9,2023-10-02 13:45:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,IW,2023-10-03 08:40:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,WS,2023-10-03 08:45:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,WS,2023-10-03 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A15NJ,WP,2023-08-09 14:01:59
00246,AIMD NAS NORTH ISLAN,P9A15NJ,IW,2023-10-03 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A15NJ,WS,2023-10-03 14:15:59
00246,AIMD NAS NORTH ISLAN,P9AZKEX,M9,2022-03-30 06:31:59
00246,AIMD NAS NORTH ISLAN,P9A02RF,WP,2023-10-03 08:40:59
00246,AIMD NAS NORTH ISLAN,P9A02RF,M6,2023-10-04 10:44:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,M3,2023-07-18 12:30:59
00246,AIMD NAS NORTH ISLAN,P9AZZYK,IW,2023-10-10 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,WP,2023-10-03 13:45:59
00246,AIMD NAS NORTH ISLAN,P9A1C00,M6,2023-10-10 12:48:59
00246,AIMD NAS NORTH ISLAN,P9A18EP,M3,2023-09-26 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A1E8X,A1,2023-10-11 09:27:00
00246,AIMD NAS NORTH ISLAN,P9A0VFT,WP,2023-10-03 08:50:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,WP,2023-10-03 10:03:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M6,2023-10-11 14:34:59
00246,AIMD NAS NORTH ISLAN,P9A1936,WP,2023-10-03 08:20:59
00246,AIMD NAS NORTH ISLAN,P9A1936,M6,2023-10-11 21:13:59
00246,AIMD NAS NORTH ISLAN,P9A1EG7,M3,2023-10-12 12:56:00
00246,AIMD NAS NORTH ISLAN,P9A1EG7,IW,2023-10-12 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M8,2023-09-27 19:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,IW,2023-10-12 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,WP,2023-10-12 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M6,2023-10-16 09:39:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,WP,2023-10-03 13:46:59
00246,AIMD NAS NORTH ISLAN,P9A1CR0,M6,2023-10-18 10:38:59
00246,AIMD NAS NORTH ISLAN,P9A1FXS,A1,2023-10-24 12:19:00
00246,AIMD NAS NORTH ISLAN,P9A1FXS,M3,2023-10-24 12:30:50.386000
00246,AIMD NAS NORTH ISLAN,P9A1FXS,IW,2023-10-24 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A1FXS,WS,2023-10-24 12:35:59
00246,AIMD NAS NORTH ISLAN,P9A1G8S,A1,2023-10-26 10:42:00
00246,AIMD NAS NORTH ISLAN,P9A1G8T,A1,2023-10-26 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A02R8,M8,2022-09-19 08:19:59
00246,AIMD NAS NORTH ISLAN,P9A02SF,M8,2022-09-21 11:23:59
00246,AIMD NAS NORTH ISLAN,P9A17NQ,WP,2023-08-16 07:35:59
00246,AIMD NAS NORTH ISLAN,P9A17NQ,M3,2023-11-06 09:17:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,A1,2023-11-06 12:57:00
00246,AIMD NAS NORTH ISLAN,P9A1HEV,M3,2023-11-06 13:07:43.630000
00246,AIMD NAS NORTH ISLAN,P9A1HEV,IW,2023-11-06 13:10:59
00246,AIMD NAS NORTH ISLAN,P9A1HG2,A1,2023-11-06 15:16:00
00246,AIMD NAS NORTH ISLAN,P9A17NQ,IW,2023-11-06 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,M3,2023-11-06 13:15:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,IW,2023-11-06 23:15:59
00246,AIMD NAS NORTH ISLAN,P9A0Y3D,M8,2023-05-22 08:05:59
00246,AIMD NAS NORTH ISLAN,P9A0Y3D,IW,2023-11-07 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HN7,A1,2023-11-07 14:50:00
00246,AIMD NAS NORTH ISLAN,P9A1HN7,M3,2023-11-07 15:06:35.953000
00246,AIMD NAS NORTH ISLAN,P9A1HN7,IW,2023-11-07 16:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,WS,2023-11-06 23:16:59
00246,AIMD NAS NORTH ISLAN,P9A1HR7,A1,2023-11-08 09:42:59
00246,AIMD NAS NORTH ISLAN,P9A1CGQ,M3,2023-09-25 13:56:00
00246,AIMD NAS NORTH ISLAN,P9A1JAC,A1,2023-11-15 10:05:00
00246,AIMD NAS NORTH ISLAN,P9A1JAC,M3,2023-11-15 10:32:00.930000
00246,AIMD NAS NORTH ISLAN,P9A1JAC,IW,2023-11-15 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A1JAC,WS,2023-11-15 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A1JGL,A1,2023-11-16 08:51:00
00246,AIMD NAS NORTH ISLAN,P9A1JGL,M3,2023-11-16 09:31:18.340000
00246,AIMD NAS NORTH ISLAN,P9A1JGL,IW,2023-11-16 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A1JBZ,A1,2023-11-16 12:41:01
00246,AIMD NAS NORTH ISLAN,P9A1JBZ,M3,2023-11-16 12:41:30
00246,AIMD NAS NORTH ISLAN,P9A1JBZ,IW,2023-11-16 12:41:40
00246,AIMD NAS NORTH ISLAN,P9A17NQ,WP,2023-11-06 13:01:59
00246,AIMD NAS NORTH ISLAN,P9A1HN7,WP,2023-11-08 01:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,WP,2023-11-08 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,IW,2023-11-17 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,M3,2023-11-17 15:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,IW,2023-11-20 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A126W,M8,2023-10-16 13:03:59
00246,AIMD NAS NORTH ISLAN,P9A1JGL,WP,2023-11-16 12:30:59
00246,AIMD NAS NORTH ISLAN,1UFHBC1,A1,2023-11-20 13:35:01
00246,AIMD NAS NORTH ISLAN,1UFHBC1,M3,2023-11-20 13:35:30
00246,AIMD NAS NORTH ISLAN,1UFHBC1,IW,2023-11-20 13:35:40
00246,AIMD NAS NORTH ISLAN,P9A1HN7,M6,2023-11-17 09:21:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,M3,2023-11-20 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M3,2023-10-11 15:23:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,IW,2023-11-21 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,M3,2023-11-21 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A0VFT,IW,2023-11-27 06:00:59
00246,AIMD NAS NORTH ISLAN,P9A097N,M3,2023-05-23 12:47:59
00246,AIMD NAS NORTH ISLAN,P9A1KGB,A1,2023-11-29 09:21:00
00246,AIMD NAS NORTH ISLAN,P9A1KGG,A1,2023-11-29 09:23:00
00246,AIMD NAS NORTH ISLAN,P9A1KGH,A1,2023-11-29 09:24:00
00246,AIMD NAS NORTH ISLAN,P9A1KGK,A1,2023-11-29 09:25:00
00246,AIMD NAS NORTH ISLAN,P9A1HEV,M8,2023-11-20 15:33:59
00246,AIMD NAS NORTH ISLAN,P9A1HEV,IW,2023-11-30 05:32:59
00246,AIMD NAS NORTH ISLAN,P9A1JGL,M9,2023-11-20 11:36:59
00246,AIMD NAS NORTH ISLAN,P9A1JGL,IW,2023-11-30 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A1KM9,A1,2023-11-30 07:54:00
00246,AIMD NAS NORTH ISLAN,4HJPV3D,A1,2023-08-02 14:12:00
00246,AIMD NAS NORTH ISLAN,4HJPV3D,M3,2023-09-06 11:41:59
00246,AIMD NAS NORTH ISLAN,4HJPV3D,IW,2023-09-06 11:42:59
00246,AIMD NAS NORTH ISLAN,P9A1HG2,M3,2023-11-06 15:24:59.186000
00246,AIMD NAS NORTH ISLAN,P9A1HG2,IW,2023-12-04 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A1HG2,WS,2023-12-04 12:15:59
