uic,unit,mcn,act_take_cd,ref_loc_use,ddsn,awp_fg,ref_symb,fail_part_fg,fail_cage,fail_part_no,mal_dscrptn_cd,ty_itm_ind,matl_index,repl_reqd_fg,ovrd_cgpn_fg,ti_crit_fg,ti_maf_fg,proj_cd,scnd_adv_cd,cannib_fg,actl_rcpt_dttm,fail_qty,xref_ind,iss_pri_dsg,ord_dttm,ti_mcn,reqd_cage,reqd_part_no,ovrd_reqd_cgpn_fg,end_itm_rep_fg,reord_xref_ind,ord_otcpn_fg
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B70A,N,BRING,N,99207,4041T04P02,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:28:54.320000,1,38,03,2024-12-19 09:27:00.230000, ,99207,4041T04P02,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B70S,N,ESSEAL,N,99207,5034T68P04,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:32:05.953000,1,39,03,2024-12-19 09:27:41.326000, ,99207,5034T68P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B715,N,ERING,N,99207,4041T18P02,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 15:11:58.720000,1,40,03,2024-12-19 09:28:14.546000, ,99207,4041T18P02,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B70D,N,GKIT,N,99207,1932T08G03,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 13:53:33.150000,1,41,03,2024-12-19 09:27:10.243000, ,99207,1932T08G03,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B717,N,BRKET,N,99207,4051T00G05,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:46:56.316000,1,42,03,2024-12-19 09:28:18.960000, ,99207,4051T00G05,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B711,N,SEAL,N,81343,AS3208-12,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 16:29:12.133000,1,43,03,2024-12-19 09:28:05.210000, ,81343,AS3208-12,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B71H,N,KIT,N,18350,AA-9718E-25KF1,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:47:21.216000,1,44,03,2024-12-19 09:28:41.103000, ,18350,AA-9718E-25KF1,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B71F,N,SEAL,N,07482,J228P013,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 15:03:31.520000,1,45,03,2024-12-19 09:28:36.976000, ,07482,J228P013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B704,N,SEAL,N,07482,J228P011,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 13:48:06.486000,1,46,03,2024-12-19 09:24:37.243000, ,07482,J228P011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B703,N,SEAL,N,07482,J221P030,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 15:03:06.830000,1,47,03,2024-12-19 09:24:35.180000, ,07482,J221P030,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B709,N,SEA;,N,07482,J221P021,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 15:26:47.553000,1,48,03,2024-12-19 09:26:58.173000, ,07482,J221P021,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B708,N,SEAL,N,07482,J221P020,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 16:29:29.460000,1,49,03,2024-12-19 09:25:26.570000, ,07482,J221P020,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B70W,N,BOLT,N,07482,J643P14A,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:32:51.643000,1,50,03,2024-12-19 09:27:52.933000, ,07482,J643P14A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B705,N,BOLT,N,07482,J643P04A,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:35:24.970000,1,51,03,2024-12-19 09:24:43.610000, ,07482,J643P04A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4354B71E,N,FILTER,N,18350,AC-9985F-30,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-19 14:34:12.720000,1,52,03,2024-12-19 09:28:34.710000, ,18350,AC-9985F-30,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4358B70M,N,NUT,N,99207,4076T14P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-03 09:00:00,1,53,03,2024-12-23 13:25:56.250000, ,99207,4076T14P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4358B70L,N,BOLT,N,07482,J643P20A,None,C, ,Y,N,N,N,ZQ9, ,N,2025-02-12 06:52:49.496000,1,54,03,2024-12-23 13:25:54.076000, ,07482,J643P20A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4358B70K,N,BOLTS,N,07482,J643P10A,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 16:12:00,1,55,03,2024-12-23 13:25:51.456000, ,07482,J643P10A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,4358B70J,N,NUT,N,99207,4046T32P01,None,C, ,Y,N,N,N,ZQ9, ,N,2024-12-27 11:00:23.033000,1,56,03,2024-12-23 13:25:48.930000, ,99207,4046T32P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B735,N,NUT,N,99207,R1180P005,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-16 10:49:00,1,57,03,2025-01-07 12:44:56.793000, ,99207,R1180P005,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B738,N,ORING,N,81343,AS3209-114,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-14 10:33:00,1,58,03,2025-01-07 12:45:00.956000, ,81343,AS3209-114,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B730,N,NUT,N,99207,4042T93P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 22:32:16.330000,1,59,03,2025-01-07 12:44:49.793000, ,99207,4042T93P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B72Z,N,SCREW,N,96906,MS24693-C1,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 07:03:00,1,60,03,2025-01-07 12:44:47.563000, ,96906,MS24693-C1,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B737,N,ORING,N,07482,J228P013,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 15:27:56.630000,1,61,03,2025-01-07 12:44:59.670000, ,07482,J228P013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B736,N,ORING,N,81343,AS3209-012,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 21:15:24.533000,1,62,03,2025-01-07 12:44:58.170000, ,81343,AS3209-012,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B731,N,ORING,N,81343,AS3209-026,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 21:16:25.073000,1,63,03,2025-01-07 12:44:51.273000, ,81343,AS3209-026,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B734,N,NUT,N,99207,3022T66P04,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 16:00:00,1,64,03,2025-01-07 12:44:55.053000, ,99207,3022T66P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B733,N,NUT,N,99207,R1186P002C,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 15:58:25.333000,1,65,03,2025-01-07 12:44:53.953000, ,99207,R1186P002C,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B732,N,IGNITER,N,99207,5044T67P13,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 20:53:17.623000,1,66,03,2025-01-07 12:44:52.716000, ,99207,5044T67P13,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B72Y,N,RING,N,99207,4041T18P02,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 22:29:16.713000,1,67,03,2025-01-07 12:44:46.330000, ,99207,4041T18P02,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5007B73N,N,NUT,N,99207,4046T32P04,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-07 22:30:37.380000,1,68,03,2025-01-07 12:45:46.886000, ,99207,4046T32P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B70Y,N,ORING,N,07482,J228P011,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:01.663000,1,69,03,2025-01-10 11:57:17.260000, ,07482,J228P011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B714,N,FILTER,N,18350,AC-9985F-30,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:02.986000,1,70,03,2025-01-10 11:57:36.106000, ,18350,AC-9985F-30,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B70W,N,NUT,N,99207,R1180P005B,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-22 07:00:00,1,71,03,2025-01-10 11:57:13.470000, ,99207,R1180P005B,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B70X,N,ORING,N,81343,AS3209-013,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:00.423000,1,72,03,2025-01-10 11:57:15.476000, ,81343,AS3209-013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B712,N,ORING,N,81343,AS3209-018,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:31:37.350000,1,73,03,2025-01-10 11:57:31.153000, ,81343,AS3209-018,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B71C,N,ORING,N,81343,AS3209-114,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-16 11:55:00,1,74,03,2025-01-10 11:58:08.600000, ,81343,AS3209-114,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B71F,N,ORING,N,81343,AS3209-144,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:10.463000,1,75,03,2025-01-10 11:58:16.250000, ,81343,AS3209-144,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B713,N,ORING,N,81343,AS3209-110,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:31:38.736000,1,76,03,2025-01-10 11:57:33.473000, ,81343,AS3209-110,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B715,N,SCREW,N,96906,MS24693-C1,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 13:00:00,1,77,03,2025-01-10 11:57:38.720000, ,96906,MS24693-C1,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B710,N,ORING,N,81343,AS3209-012,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:30:43.643000,1,78,03,2025-01-10 11:57:26.546000, ,81343,AS3209-012,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B718,N,ORING,N,07482,J228P041,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:04.196000,1,79,03,2025-01-10 11:57:58.243000, ,07482,J228P041,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B70V,N,ORING,N,07482,J228P011,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:18:58.400000,1,80,03,2025-01-10 11:57:11.700000, ,07482,J228P011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B716,N,ORING,N,81343,AS3209-012,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:31:41.610000,1,81,03,2025-01-10 11:57:43.200000, ,81343,AS3209-012,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B70Z,N,ORING,N,81343,AS3209-139,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:30:42.173000,1,82,03,2025-01-10 11:57:24.193000, ,81343,AS3209-139,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B71D,N,ORING,N,81343,AS3209-026,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:31:42.856000,1,83,03,2025-01-10 11:58:10.870000, ,81343,AS3209-026,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B719,N,NUT,N,99207,3022T66P04,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-16 11:55:00,1,84,03,2025-01-10 11:58:02.226000, ,99207,3022T66P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B711,N,ORING,N,81343,AS3209-011,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-10 18:31:06.913000,1,85,03,2025-01-10 11:57:28.926000, ,81343,AS3209-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B71A,N,SEAL,N,99207,4068T87P04,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-16 11:42:00,1,86,03,2025-01-10 11:58:04.283000, ,99207,4068T87P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B717,N,SEAL,N,99207,4068T87P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-22 14:47:00,1,87,03,2025-01-10 11:57:55.760000, ,99207,4068T87P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B71B,N,SEAL,N,99207,4046T39P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:05.803000,1,88,03,2025-01-10 11:58:06.593000, ,99207,4046T39P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5010B71E,N,BOLT,N,99207,J643P10A,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-13 02:19:08.666000,1,89,03,2025-01-10 11:58:12.696000, ,99207,J643P10A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B703,N,PACK,N,07482,J228P013,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:37:52.166000,1,90,03,2025-01-27 08:24:53.920000, ,07482,J228P013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B711,N,RETAIN,N,99207,3031T89P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:00:00,1,91,03,2025-01-27 08:26:15.876000, ,99207,3031T89P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B705,N,CONN,N,99207,3031T93P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:00:00,1,92,03,2025-01-27 08:24:57.950000, ,99207,3031T93P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B706,N,ORING,N,07482,J221P150,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:27:55.080000,1,93,03,2025-01-27 08:24:59.906000, ,07482,J221P150,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70H,N,PACK,N,07482,J221P904,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-30 07:15:00,1,94,03,2025-01-27 08:25:27.720000, ,07482,J221P904,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B707,N,ORING,N,07482,J221P906,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:24:12.346000,1,95,03,2025-01-27 08:25:02.113000, ,07482,J221P906,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70G,N,NIPP,N,96906,MS21902J3,None,C, ,Y,N,N,N,ZQ9, ,N,2025-02-03 09:00:00,1,96,03,2025-01-27 08:25:24.970000, ,96906,MS21902J3,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B709,N,PACK,N,07482,J221P903,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 12:05:06.640000,1,97,03,2025-01-27 08:25:06.450000, ,07482,J221P903,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70A,N,ORING,N,07482,J221P912,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-30 06:40:00,1,98,03,2025-01-27 08:25:09.350000, ,07482,J221P912,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70B,N,BRACK,N,99207,5066T26G01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:00:00,1,99,03,2025-01-27 08:25:11.530000, ,99207,5066T26G01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70C,N,SCREW,N,99207,R1471P003,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:46:08.056000,1,100,03,2025-01-27 08:25:14.093000, ,99207,R1471P003,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70D,N,SEAL,N,99207,4041T49P02,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:00:00,1,101,03,2025-01-27 08:25:16.323000, ,99207,4041T49P02,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70E,N,ORING,N,07482,J221P952,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:28:27.883000,1,102,03,2025-01-27 08:25:19.653000, ,07482,J221P952,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70R,N,ORING,N,07482,J221P906,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:21:43.146000,1,103,03,2025-01-27 08:25:47.873000, ,07482,J221P906,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70S,N,PACK,N,07482,J221P016,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:38:42.833000,1,104,03,2025-01-27 08:25:51.086000, ,07482,J221P016,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70T,N,ORING,N,07482,J221P015,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:39:28.250000,1,105,03,2025-01-27 08:25:53.590000, ,07482,J221P015,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70U,N,PACK,N,07482,J221P139,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:30:30.810000,1,106,03,2025-01-27 08:25:55.946000, ,07482,J221P139,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70F,N,PACK,N,07482,J221P016,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:38:51.996000,1,107,03,2025-01-27 08:25:22.636000, ,07482,J221P016,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70Z,N,PACK,N,07482,J221P013,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:46:47.810000,1,108,03,2025-01-27 08:26:10.130000, ,07482,J221P013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B710,N,NUTZ,N,99207,4046T32P04,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:41:53.676000,1,109,03,2025-01-27 08:26:13.236000, ,99207,4046T32P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70J,N,PACK,N,07482,J221P016,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:30:00.920000,1,110,03,2025-01-27 08:25:29.763000, ,07482,J221P016,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70K,N,PACK,N,07482,J221P013,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:39:39.443000,1,111,03,2025-01-27 08:25:31.823000, ,07482,J221P013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70L,N,ORING,N,07482,J221P026,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:30:11.463000,1,112,03,2025-01-27 08:25:33.800000, ,07482,J221P026,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70M,N,NUT,N,99207,3022T66P04,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:29:05.250000,1,113,03,2025-01-27 08:25:36.250000, ,99207,3022T66P04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70N,N,PACK,N,07482,J221P011,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 12:04:36.140000,1,114,03,2025-01-27 08:25:40.220000, ,07482,J221P011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70P,N,SCREW,N,96906,MS24693,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:29:31.906000,1,115,03,2025-01-27 08:25:42.966000, ,96906,MS24693,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70Q,N,SEAL,N,99207,4069T01P01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:45:57.043000,1,116,03,2025-01-27 08:25:45.580000, ,99207,4069T01P01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B704,N,PACK,N,07482,J228P904,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:19:22.013000,1,117,03,2025-01-27 08:24:55.973000, ,07482,J228P904,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B708,N,ORING,N,07482,J221P140,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-30 07:15:00,1,118,03,2025-01-27 08:25:04.006000, ,07482,J221P140,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70V,N,PACK,N,07482,J228P113,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:39:47.073000,1,119,03,2025-01-27 08:25:59.133000, ,07482,J228P113,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B713,N,PACK,N,07482,J221P110,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 12:38:47.753000,1,120,03,2025-01-27 08:26:20.500000, ,07482,J221P110,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B715,N,PIN,N,99207,4078T20G01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:00:00,1,121,03,2025-01-27 08:26:25.620000, ,99207,4078T20G01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70W,N,PACK,N,07482,J228P011,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:39:53.866000,1,122,03,2025-01-27 08:26:02.253000, ,07482,J228P011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70X,N,PACK,N,07482,J228P013,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:46:14.576000,1,123,03,2025-01-27 08:26:04.850000, ,07482,J228P013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B70Y,N,PACK,N,07482,J228P041,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:40:24.120000,1,124,03,2025-01-27 08:26:07.426000, ,07482,J228P041,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B712,N,PACK,N,07482,J221P012,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 12:06:07.290000,1,125,03,2025-01-27 08:26:17.976000, ,07482,J221P012,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B714,N,PACK,N,07482,J228P112,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:29:58.420000,1,126,03,2025-01-27 08:26:23.156000, ,07482,J228P112,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700-IPB-400,5027B702,N,ORING,N,07482,J228P238,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:38:28.780000,1,127,03,2025-01-27 08:24:51.583000, ,07482,J228P238,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B719,N,ORING,N,07482,J228P113,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:42:16.076000,1,128,03,2025-01-27 08:26:43.910000, ,07482,J228P113,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B71B,N,ORING,N,07482,J221P114,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 09:30:40.846000,1,129,03,2025-01-27 08:26:49.083000, ,07482,J221P114,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B716,N,ORING,N,07482,J221P144,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:40:07.310000,1,130,03,2025-01-27 08:26:36.540000, ,07482,J221P144,N,N,0,N
00246,AIMD NAS NORTH ISLAN,P9A2259,None,A1-T700A-IPB-400,5027B717,N,ORING,N,07482,J221P015,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-27 11:41:03.540000,1,131,03,2025-01-27 08:26:39.393000, ,07482,J221P015,N,N,0,N
